09:35:12.884 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
10:32:33.529 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.530 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.531 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.531 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.532 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.532 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.532 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.532 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.533 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.533 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.534 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.534 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.563 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:32:33.619 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:32:33.619 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d03c862b-3d02-43fb-a7f9-617524caaf66::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_2468f0e7-6ec0-4d56-8c22-41ed6b2056f6::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_f3dfb825-e80e-4cad-b5fb-3f0ff1d95c5f::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_e38734b2-60af-4d01-a0d1-66fa6994f537::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:32:33.620 |V| PsiFiles                      | :1                 | Commit is started
10:32:33.620 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
10:32:33.620 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
10:32:33.621 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047 started
10:32:33.621 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047::myPsiJob started
10:32:33.634 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.634 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.634 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
10:32:33.634 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047::myParticipantsJob started
10:32:33.634 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047::myPsiJob finished
10:32:33.646 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:32:33.647 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.647 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.647 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
10:32:33.647 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
10:32:33.647 |V| PsiFiles                      | :1                 | Sync final action
10:32:33.647 |V| PsiFiles                      | :1                 | Commit is finished
10:32:33.647 |V| PsiFiles                      | :1                 | Batch succeeded
10:32:33.647 |V| PsiFiles                      | :1                 | Nothing to start
10:32:33.658 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:32:33.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d03c862b-3d02-43fb-a7f9-617524caaf66::Commit
10:32:33.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_2468f0e7-6ec0-4d56-8c22-41ed6b2056f6::Commit
10:32:33.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_f3dfb825-e80e-4cad-b5fb-3f0ff1d95c5f::Commit
10:32:33.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_e38734b2-60af-4d01-a0d1-66fa6994f537::Commit
10:32:33.658 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
10:32:33.658 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047::myParticipantsJob finished
10:32:33.658 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::90d01caa-168a-4674-8883-cb48e78d6047 finished
10:32:33.748 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:32:33.748 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:32:33.748 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:32:33.748 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.749 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Start analyzing changes
10:32:33.749 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze>
10:32:33.749 |V| SolutionAnalysisManager       | DaemonThread:51    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
10:32:33.750 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyFiles> count=0
10:32:33.750 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyModules> count=0
10:32:33.750 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessFileImages> 1
10:32:33.751 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessModules> 0
10:32:33.754 |V| SolutionAnalysisManager       | DaemonThread:51    | <ApplyChanges> count=1
10:32:33.754 |V| FileImages                    | DaemonThread:51    | <FileImages.ClearTouched>
10:32:33.755 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
10:32:33.757 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
10:32:33.758 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Starting invisible analysis of file FollowPlayer.cs
10:32:33.759 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 18040806 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs, kind = SOLUTION_ANALYSIS
10:32:34.080 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 18040806 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs 
10:32:34.080 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Finished analysis of file: 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs
10:32:34.081 |V| SolutionAnalysisConfiguration | DaemonThread:51    | Completed = True
10:32:34.081 |V| SolutionAnalysisManager       | DaemonThread:51    | <Measured> "SWEA.FullCycle"  time=331ms
10:32:34.081 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Analyzing files completed
10:33:31.823 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs, delta:OldPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs NewPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs ChangeType:CHANGED
10:33:31.836 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
10:33:31.836 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.836 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.840 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
10:33:31.841 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs of type PsiProjectFile ShouldBuildCaches True
10:33:31.847 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.847 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.847 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.847 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.855 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 12. Handler: RiderFileSystemDocumentHandler. Moniker: /Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs
10:33:31.869 |V| AsyncCommitServiceImpl        | CacheJobService:50 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.869 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.870 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c510c7f7-bc13-43cd-99f6-b9d4ce2822e5::Commit, no delay
10:33:31.870 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_54544891-8ef4-490d-8916-b136842e8e8d::Commit, no delay
10:33:31.870 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_9e97d30d-4dae-4223-b373-c74a1911ad52::Commit, no delay
10:33:31.870 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_181237a3-2cef-43be-9b8a-ee774dfe4d40::Commit, no delay
10:33:31.890 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.890 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.891 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.891 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.891 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.891 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.892 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.892 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.893 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.893 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.893 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:31.893 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:31.926 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:33:31.980 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:33:31.981 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c510c7f7-bc13-43cd-99f6-b9d4ce2822e5::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_54544891-8ef4-490d-8916-b136842e8e8d::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_9e97d30d-4dae-4223-b373-c74a1911ad52::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_181237a3-2cef-43be-9b8a-ee774dfe4d40::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:33:31.981 |V| PsiFiles                      | :1                 | Commit is started
10:33:31.981 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
10:33:31.981 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
10:33:31.981 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::0e9aa1fb-2f49-4e6d-9f46-c52ed7f09ae6 started
10:33:31.994 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::0e9aa1fb-2f49-4e6d-9f46-c52ed7f09ae6::myPsiJob started
10:33:32.009 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:33:32.009 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:33:32.009 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
10:33:32.009 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::0e9aa1fb-2f49-4e6d-9f46-c52ed7f09ae6::myParticipantsJob started
10:33:32.009 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::0e9aa1fb-2f49-4e6d-9f46-c52ed7f09ae6::myPsiJob finished
10:33:32.028 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:33:32.029 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
