23:06:31.669 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:31:32.863 |V| PsiFiles                      | :1                 | Sync final action
23:31:32.863 |V| PsiFiles                      | :1                 | Commit is finished
23:31:32.864 |V| PsiFiles                      | :1                 | Batch succeeded
23:31:32.864 |V| PsiFiles                      | :1                 | Nothing to start
23:31:32.864 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:31:32.864 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c517e2c4-be7d-4e77-9ccd-a6c6c8716575::Commit
23:31:32.864 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_55ae16a7-7537-4cea-83ab-9f5c0c8849cd::Commit
23:31:32.865 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_26c37a2d-e652-4ef8-af2e-f30146bf2845::Commit
23:31:32.865 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9c30edec-396e-451e-a941-67e6db4c1c6d::Commit
23:31:32.865 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
23:31:32.865 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf::myParticipantsJob finished
23:31:32.865 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf finished
23:31:32.865 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.913 |V| ThreadManagementUnit          | JetPool Manager:12 | Long Tasks: terminating executor JetPool(L) Temp#10
23:31:32.913 |V| JetScheduler                  | JetPool(L) Temp#10:66 | Thread 'JetPool(L) Temp#10' finished execution in unit 'Long Tasks'. #AllExecutors=7, #FreeExecutors=7
23:31:32.964 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:32.964 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
23:31:32.964 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:31:32.964 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:31:32.964 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.965 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.965 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.965 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs IN_PROGRESS_LOCAL_FAST Running local analysis. Indicator: Working Running local analysis, Process: LOCAL_STAGES
23:31:32.965 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs, kind = VISIBLE_DOCUMENT
23:31:32.965 |V| UnityDaemonHost               | :1                 | DaemonState -> IN_PROGRESS_LOCAL, HighlightingProgressState -> LOCAL_STAGES, Document: PlayerController.cs
23:31:32.965 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.965 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host)), no delay
23:31:32.975 |V| UnityMarkupHost               | :1                 | Started suppression: Typing session.
23:31:32.976 |V| UnityTypingSessions           | :1                 | Handling write type assist for 'a', ts = 1.
23:31:32.976 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Typing'
23:31:32.977 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.977 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.980 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 interrupted
23:31:32.981 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:31:32.981 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.981 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.982 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:32.982 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:32.982 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host))
23:31:32.982 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.982 |V| AsyncCommitServiceImpl        | DaemonThread:49    | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.982 |V| AsyncCommitServiceImpl        | DaemonThread:49    | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.983 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.983 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.983 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.984 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnDocumentChanged
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c04bef01-7cb6-4b1d-9a10-e126a32b4562::Commit, no delay
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_72a181ef-420d-43d8-ab34-15c524f5e1bb::Commit, no delay
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_25b0dda1-cc26-44de-9cc3-996c23c1261a::Commit, no delay
23:31:32.984 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_d5a97d8e-e17d-4d15-a2f7-60e62df11f64::Commit, no delay
23:31:32.985 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.985 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.985 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Typing'
23:31:32.985 |V| RiderTextControlTypingHandlers| :1                 | <Measured> "JetBrains.TextControl.TextControlTypingHandlers.Type"  time=9ms
23:31:32.985 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.985 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.985 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:32.985 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:32.986 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.986 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.986 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.986 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.986 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.988 |V| UnityMarkupHost               | :1                 | Stopped suppression: Typing session. Remaining requests: 0.
23:31:32.988 |V| UnityMarkupHost               | :1                 | Suppressor was released.
23:31:33.090 |V| UnityMarkupHost               | :1                 | Started suppression: Typing session.
23:31:33.091 |V| UnityTypingSessions           | :1                 | Handling write type assist for 'n', ts = 1.
23:31:33.091 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Typing'
23:31:33.093 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:31:33.094 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:33.094 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:33.094 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:33.094 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:33.094 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:33.094 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:33.095 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:33.095 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:33.095 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:33.096 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:33.096 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:33.096 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnDocumentChanged
23:31:33.097 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:33.097 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:33.097 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Typing'
23:31:33.098 |V| RiderTextControlTypingHandlers| :1                 | <Measured> "JetBrains.TextControl.TextControlTypingHandlers.Type"  time=6ms
23:31:33.098 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:33.098 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c04bef01-7cb6-4b1d-9a10-e126a32b4562::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_72a181ef-420d-43d8-ab34-15c524f5e1bb::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_25b0dda1-cc26-44de-9cc3-996c23c1261a::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_d5a97d8e-e17d-4d15-a2f7-60e62df11f64::Commit]
23:31:33.098 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:31:33.099 |V| PsiFiles                      | :1                 | Commit is started
23:31:33.099 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
23:31:33.099 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
23:31:33.099 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::2a2b771a-d9bc-4af3-91c5-a5513bbcaa9a started
23:31:33.099 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::2a2b771a-d9bc-4af3-91c5-a5513bbcaa9a::myPsiJob started
